"","study","time","cra","cra_lower","cra_upper","msl","msl_lower","msl_upper","sortby","display","cra_0","msl_0","cra_se","msl_se","cra_k","msl_k"
"496","M20-370",91,1.00253492906849,0.998520299381093,1.00656569989146,1.00503994181803,0.984150080832943,1.02637321717707,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"497","M20-370",92,1.00243181147425,0.998580375931253,1.00629810166099,1.00490297870507,0.984576428252384,1.02564917017439,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"498","M20-370",93,1.00233289344746,0.998638015008692,1.00604144263225,1.00476974646342,0.984991394996299,1.02494524169112,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"499","M20-370",94,1.00223800356801,0.998693315376025,1.00579527301411,1.00464014299189,0.985395280175997,1.02426085979476,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"500","M20-370",95,1.00214697744384,0.998746371804705,1.005559161717,1.00451406900874,0.985788375291807,1.02359546950206,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"501","M20-370",96,1.00205965742032,0.998797275235468,1.00533269555888,1.00439142797243,0.986170964413229,1.02294853224028,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"502","M20-370",97,1.00197589230187,0.998846112932402,1.00511547850622,1.00427212600473,0.986543324355559,1.02231952532737,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"503","M20-370",98,1.00189553708524,0.998892968630879,1.00490713094834,1.00415607181604,0.986905724853026,1.02170794147048,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"504","M20-370",99,1.00181845270401,0.998937922679589,1.00470728900357,1.00404317663287,0.987258428728467,1.02111328828197,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"505","M20-370",100,1.00174450578373,0.998981052176917,1.0045156038557,1.00393335412739,0.987601692059563,1.02053508781219,"Immunology M20-370","   M20-370",0.110318958561454,0.0613055889760301,0.08920785934705,0.130684419461245,-0.041477761157638,-0.0274834194499987
"506","M20-466",0,1.60832645125226,1.34249350152469,1.9267981341138,1.43442603858699,1.14931533763183,1.79026416232816,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"507","M20-466",1,1.53718837941041,1.30537344348645,1.81017020499768,1.42261463396705,1.14565539192922,1.76652805986379,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"508","M20-466",2,1.47553805000767,1.27267250442778,1.71074061036573,1.41116787935627,1.1420905856918,1.74363996050332,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"509","M20-466",3,1.42189032259295,1.24379122733597,1.62549151742599,1.40007243865202,1.13861819487133,1.72156289290153,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"510","M20-466",4,1.37503272036774,1.21822468751401,1.55202484521984,1.3893155608572,1.13523558482519,1.70026182533486,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"511","M20-466",5,1.33396808507958,1.1955452785923,1.4884177821405,1.37888504987555,1.1319402068788,1.67970354725096,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"512","M20-466",6,1.29787067280711,1.17538903422615,1.43311553390643,1.36876923608772,1.12872959504172,1.65985655899358,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"513","M20-466",7,1.26605225219985,1.15744468563188,1.38485089196747,1.35895694959115,1.12560136286972,1.64069096907787,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"514","M20-466",8,1.23793571345605,1.14144485103302,1.342583331348,1.34943749499495,1.12255320046528,1.62217839844336,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"515","M20-466",9,1.21303436524332,1.12715889762421,1.30545247379294,1.340200627669,1.11958287160972,1.60429189115935,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"516","M20-466",10,1.19093557410183,1.11438712412633,1.27274221942684,1.33123653135363,1.11668821102034,1.58700583110049,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"517","M20-466",11,1.17128774470951,1.10295599250947,1.24385287375362,1.32253579704279,1.11386712172634,1.57029586415005,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"518","M20-466",12,1.15378988929568,1.09271419819677,1.21827931845105,1.31408940305978,1.11111757255783,1.55413882552391,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"519","M20-466",13,1.13818321768017,1.08352941419742,1.19559378825757,1.30588869625033,1.10843759574208,1.53851267184121,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"520","M20-466",14,1.124244314796,1.07528557989039,1.17543218563385,1.29792537422296,1.1058252846022,1.52339641759759,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"521","M20-466",15,1.11177957338093,1.06788063231689,1.15748313283415,1.2901914685713,1.10327879135285,1.50877007572404,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"522","M20-466",16,1.1006206251728,1.06122459884021,1.14147915707912,1.28267932901777,1.10079632498869,1.49461460193954,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"523","M20-466",17,1.09062057110424,1.05523798637653,1.12718954915572,1.27538160842193,1.09837614926086,1.48091184262833,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"524","M20-466",18,1.08165085447506,1.0498504151913,1.11441454330753,1.26829124860064,1.09601658073743,1.4676444859937,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"525","M20-466",19,1.07359865437124,1.04499945531768,1.10298054683419,1.2614014669109,1.09371598694383,1.45479601625928,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"526","M20-466",20,1.0663647022446,1.04062963160841,1.09273620859292,1.25470574354936,1.09147278457945,1.44235067070623,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"527","M20-466",21,1.0598614444389,1.0366915697523,1.08354916175937,1.24819780952557,1.08928543780689,1.43029339935106,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"528","M20-466",22,1.05401148893291,1.03314126063038,1.07530331149945,1.24187163526887,1.08715245661045,1.41860982708335,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
"529","M20-466",23,1.04874628670327,1.0299394244305,1.06789656535584,1.23572141983163,1.08507239522068,1.4072862180962,"Immunology M20-466","   M20-466",0.475194167099543,0.36076479609089,0.0921779490403664,0.113062480403203,-0.100042894558267,-0.0231856034865149
