"name","eng","country","region","study","priority","log_avg_sr","se_sr","avg_log_mult","se_mult","CRA_Window","MSL_Window","avg_mult","sortby","display"
"Oncology Brazil CRA Engaged","CRA Window","Brazil","Overall","Oncology","Overall",NA,NA,-0.451434661454238,0.242839318408123,NA,NA,0.636714026976992,"Oncology","Oncology"
"Oncology Brazil MSL Engaged","MSL Window","Brazil","Overall","Oncology","Overall",NA,NA,0.414992452693243,0.327604373169121,NA,NA,1.51435931131465,"Oncology","Oncology"
"Oncology Canada CRA Engaged","CRA Window","Canada","Overall","Oncology","Overall",NA,NA,-0.138907994375796,0.268937569061211,NA,NA,0.870308098014578,"Oncology","Oncology"
"Oncology Canada MSL Engaged","MSL Window","Canada","Overall","Oncology","Overall",NA,NA,1.01296646316033,0.358897283202202,NA,NA,2.75375783174749,"Oncology","Oncology"
"Oncology China CRA Engaged","CRA Window","China","Overall","Oncology","Overall",NA,NA,-0.230053066842087,0.143360103357821,NA,NA,0.794491440232836,"Oncology","Oncology"
"Oncology China MSL Engaged","MSL Window","China","Overall","Oncology","Overall",NA,NA,0.42648725717537,0.271604393342515,NA,NA,1.53186700650582,"Oncology","Oncology"
"Oncology Croatia CRA Engaged","CRA Window","Croatia","Overall","Oncology","Overall",NA,NA,-0.566999319398923,0.465974451808345,NA,NA,0.567224948480663,"Oncology","Oncology"
"Oncology Czechia CRA Engaged","CRA Window","Czechia","Overall","Oncology","Overall",NA,NA,-0.141418853060993,0.229577585673973,NA,NA,0.868125618463353,"Oncology","Oncology"
"Oncology Czechia MSL Engaged","MSL Window","Czechia","Overall","Oncology","Overall",NA,NA,0.163256546868546,0.387588512872756,NA,NA,1.17733869350278,"Oncology","Oncology"
"Oncology Denmark CRA Engaged","CRA Window","Denmark","Overall","Oncology","Overall",NA,NA,-0.51844494818094,0.524395284624233,NA,NA,0.595445777433216,"Oncology","Oncology"
"Oncology Denmark MSL Engaged","MSL Window","Denmark","Overall","Oncology","Overall",NA,NA,-0.483377669056411,0.622650837996225,NA,NA,0.616696872061302,"Oncology","Oncology"
"Oncology France CRA Engaged","CRA Window","France","Overall","Oncology","Overall",NA,NA,-0.373001345066141,0.187540576629956,NA,NA,0.688664306544291,"Oncology","Oncology"
"Oncology France MSL Engaged","MSL Window","France","Overall","Oncology","Overall",NA,NA,0.311225285144451,0.298048408406024,NA,NA,1.36509672255945,"Oncology","Oncology"
"Oncology Germany CRA Engaged","CRA Window","Germany","Overall","Oncology","Overall",NA,NA,-0.380515982383137,0.202591017129926,NA,NA,0.683508639791925,"Oncology","Oncology"
"Oncology Germany MSL Engaged","MSL Window","Germany","Overall","Oncology","Overall",NA,NA,0.979938797949595,0.305099668595879,NA,NA,2.66429317673421,"Oncology","Oncology"
"Oncology Greece CRA Engaged","CRA Window","Greece","Overall","Oncology","Overall",NA,NA,-0.0720470689641646,0.245573154255588,NA,NA,0.93048709771659,"Oncology","Oncology"
"Oncology Greece MSL Engaged","MSL Window","Greece","Overall","Oncology","Overall",NA,NA,0.183414259850917,0.355065500879768,NA,NA,1.20131196032935,"Oncology","Oncology"
"Oncology Hungary CRA Engaged","CRA Window","Hungary","Overall","Oncology","Overall",NA,NA,0.137997320212272,0.44475066854465,NA,NA,1.14797247394751,"Oncology","Oncology"
"Oncology Hungary MSL Engaged","MSL Window","Hungary","Overall","Oncology","Overall",NA,NA,0.0295998813752364,0.495073574876178,NA,NA,1.03004231237677,"Oncology","Oncology"
"Oncology Israel CRA Engaged","CRA Window","Israel","Overall","Oncology","Overall",NA,NA,-0.414238817724131,0.180361852289554,NA,NA,0.660843111371315,"Oncology","Oncology"
"Oncology Israel MSL Engaged","MSL Window","Israel","Overall","Oncology","Overall",NA,NA,0.233290573565172,0.302297856165448,NA,NA,1.2627483473128,"Oncology","Oncology"
"Oncology Italy CRA Engaged","CRA Window","Italy","Overall","Oncology","Overall",NA,NA,-0.590004991717434,0.180560656725532,NA,NA,0.554324517696242,"Oncology","Oncology"
"Oncology Italy MSL Engaged","MSL Window","Italy","Overall","Oncology","Overall",NA,NA,0.501357177255579,0.291116357529018,NA,NA,1.65096039681133,"Oncology","Oncology"
"Oncology Japan CRA Engaged","CRA Window","Japan","Overall","Oncology","Overall",NA,NA,-0.229789280646475,0.153018979388143,NA,NA,0.794701043751344,"Oncology","Oncology"
"Oncology Japan MSL Engaged","MSL Window","Japan","Overall","Oncology","Overall",NA,NA,0.679418506989274,0.281157054984309,NA,NA,1.97273026977816,"Oncology","Oncology"
"Oncology Netherlands CRA Engaged","CRA Window","Netherlands","Overall","Oncology","Overall",NA,NA,-0.378810739507075,0.24117577316109,NA,NA,0.684675182367187,"Oncology","Oncology"
"Oncology Netherlands MSL Engaged","MSL Window","Netherlands","Overall","Oncology","Overall",NA,NA,0.29931080016436,0.372733761916568,NA,NA,1.34892880562309,"Oncology","Oncology"
"Oncology New Zealand CRA Engaged","CRA Window","New Zealand","Overall","Oncology","Overall",NA,NA,1.41671759627787,0.680559981158221,NA,NA,4.12356300338255,"Oncology","Oncology"
"Oncology New Zealand MSL Engaged","MSL Window","New Zealand","Overall","Oncology","Overall",NA,NA,0.944692467977322,0.697316323089343,NA,NA,2.57202227773669,"Oncology","Oncology"
"Oncology Poland CRA Engaged","CRA Window","Poland","Overall","Oncology","Overall",NA,NA,-0.597291533927024,0.238914826664938,NA,NA,0.550300088592474,"Oncology","Oncology"
"Oncology Poland MSL Engaged","MSL Window","Poland","Overall","Oncology","Overall",NA,NA,0.571001767750263,0.381922747953348,NA,NA,1.77003933189821,"Oncology","Oncology"
"Oncology South Korea CRA Engaged","CRA Window","South Korea","Overall","Oncology","Overall",NA,NA,-0.443234729353159,0.192659048069208,NA,NA,0.641956503366402,"Oncology","Oncology"
"Oncology South Korea MSL Engaged","MSL Window","South Korea","Overall","Oncology","Overall",NA,NA,0.320753262058768,0.309305187264854,NA,NA,1.37816549322274,"Oncology","Oncology"
"Oncology Spain CRA Engaged","CRA Window","Spain","Overall","Oncology","Overall",NA,NA,-0.290701721461135,0.163663725836433,NA,NA,0.747738679158883,"Oncology","Oncology"
"Oncology Spain MSL Engaged","MSL Window","Spain","Overall","Oncology","Overall",NA,NA,0.406822312752093,0.282019453352893,NA,NA,1.50203718909443,"Oncology","Oncology"
"Oncology Switzerland CRA Engaged","CRA Window","Switzerland","Overall","Oncology","Overall",NA,NA,-0.422553039254273,0.470194832398386,NA,NA,0.655371492989731,"Oncology","Oncology"
"Oncology Taiwan CRA Engaged","CRA Window","Taiwan","Overall","Oncology","Overall",NA,NA,-0.701010224902564,0.182461568174965,NA,NA,0.496083894262112,"Oncology","Oncology"
"Oncology Taiwan MSL Engaged","MSL Window","Taiwan","Overall","Oncology","Overall",NA,NA,0.191322486837427,0.308486061805987,NA,NA,1.21084987227114,"Oncology","Oncology"
"Oncology Turkey CRA Engaged","CRA Window","Turkey","Overall","Oncology","Overall",NA,NA,-0.401666673832594,0.204347385045974,NA,NA,0.669203771646505,"Oncology","Oncology"
"Oncology Turkey MSL Engaged","MSL Window","Turkey","Overall","Oncology","Overall",NA,NA,0.217046762515665,0.360123534260829,NA,NA,1.24240219863166,"Oncology","Oncology"
"Oncology United Kingdom CRA Engaged","CRA Window","United Kingdom","Overall","Oncology","Overall",NA,NA,-0.446733687380326,0.225132460566769,NA,NA,0.639714249569422,"Oncology","Oncology"
"Oncology United Kingdom MSL Engaged","MSL Window","United Kingdom","Overall","Oncology","Overall",NA,NA,0.341262846535175,0.333969170609736,NA,NA,1.4067229445243,"Oncology","Oncology"
"Oncology United States of America CRA Engaged","CRA Window","United States of America","Overall","Oncology","Overall",NA,NA,-0.264995554038615,0.158877518004737,NA,NA,0.767209360951466,"Oncology","Oncology"
"Oncology United States of America MSL Engaged","MSL Window","United States of America","Overall","Oncology","Overall",NA,NA,0.484649982740901,0.280901305923522,NA,NA,1.62360661903826,"Oncology","Oncology"
"M13-494 CRA Engaged","CRA Window","Overall","Overall","M13-494","Overall",NA,NA,0.5055518819041,0.174736767122322,13,30,1.65790023316843,"Oncology >> M13-494","   M13-494"
"M13-494 MSL Engaged","MSL Window","Overall","Overall","M13-494","Overall",NA,NA,-0.389845777166882,0.2711820398577,13,30,0.677161300179737,"Oncology >> M13-494","   M13-494"
"M13-494 United Kingdom CRA Engaged","CRA Window","United Kingdom","Overall","M13-494","Overall",NA,NA,0.203381540754977,0.588727639656487,13,30,1.22553997250223,"Oncology >> M13-494","   M13-494"
"M13-494 United Kingdom MSL Engaged","MSL Window","United Kingdom","Overall","M13-494","Overall",NA,NA,0.62518336074395,0.842341539831626,13,30,1.86858855180908,"Oncology >> M13-494","   M13-494"
"M14-239 CRA Engaged","CRA Window","Overall","Overall","M14-239","Overall",NA,NA,0.274364328762283,0.058504916630406,14,36,1.31569406011817,"Oncology >> M14-239","   M14-239"
"M14-239 MSL Engaged","MSL Window","Overall","Overall","M14-239","Overall",NA,NA,-0.116145279943012,0.077437715802641,14,36,0.890345864504625,"Oncology >> M14-239","   M14-239"
"M14-239 Australia CRA Engaged","CRA Window","Australia","Overall","M14-239","Overall",NA,NA,-0.378614507619371,0.444122085209263,14,36,0.684809550653927,"Oncology >> M14-239","   M14-239"
"M14-239 Australia MSL Engaged","MSL Window","Australia","Overall","M14-239","Overall",NA,NA,-0.860571024563906,0.674477009022016,14,36,0.422920515351131,"Oncology >> M14-239","   M14-239"
"M14-239 Canada CRA Engaged","CRA Window","Canada","Overall","M14-239","Overall",NA,NA,0.0633904555161793,0.492208173669428,14,36,1.06544276603073,"Oncology >> M14-239","   M14-239"
"M14-239 Canada MSL Engaged","MSL Window","Canada","Overall","M14-239","Overall",NA,NA,0.545914119556964,0.565982954129851,14,36,1.72618560140042,"Oncology >> M14-239","   M14-239"
"M14-239 China CRA Engaged","CRA Window","China","Overall","M14-239","Overall",NA,NA,-0.28882268622382,0.199041288834831,14,36,0.749145027360448,"Oncology >> M14-239","   M14-239"
"M14-239 China MSL Engaged","MSL Window","China","Overall","M14-239","Overall",NA,NA,-0.157108001003129,0.290240451195901,14,36,0.854611754906502,"Oncology >> M14-239","   M14-239"
"M14-239 France CRA Engaged","CRA Window","France","Overall","M14-239","Overall",NA,NA,-0.110195917258864,0.238384240359601,14,36,0.895658643119879,"Oncology >> M14-239","   M14-239"
"M14-239 France MSL Engaged","MSL Window","France","Overall","M14-239","Overall",NA,NA,-0.163057450878692,0.333195441052661,14,36,0.849542380056342,"Oncology >> M14-239","   M14-239"
"M14-239 Germany CRA Engaged","CRA Window","Germany","Overall","M14-239","Overall",NA,NA,0.0614048095664746,0.506314070393709,14,36,1.06332927293665,"Oncology >> M14-239","   M14-239"
"M14-239 Germany MSL Engaged","MSL Window","Germany","Overall","M14-239","Overall",NA,NA,2.42050899383656,0.648101215368403,14,36,11.2515848449661,"Oncology >> M14-239","   M14-239"
"M14-239 Israel CRA Engaged","CRA Window","Israel","Overall","M14-239","Overall",NA,NA,-0.175715379572785,0.242944678902614,14,36,0.838856705116698,"Oncology >> M14-239","   M14-239"
"M14-239 Israel MSL Engaged","MSL Window","Israel","Overall","M14-239","Overall",NA,NA,-0.737781669978806,0.411328582480462,14,36,0.478173486447851,"Oncology >> M14-239","   M14-239"
"M14-239 Italy CRA Engaged","CRA Window","Italy","Overall","M14-239","Overall",NA,NA,-0.314798696939529,0.279199865622074,14,36,0.729935797790526,"Oncology >> M14-239","   M14-239"
"M14-239 Italy MSL Engaged","MSL Window","Italy","Overall","M14-239","Overall",NA,NA,0.213484710992411,0.360273324202811,14,36,1.2379845705679,"Oncology >> M14-239","   M14-239"
"M14-239 South Korea CRA Engaged","CRA Window","South Korea","Overall","M14-239","Overall",NA,NA,-0.401010490690676,0.272797010031427,14,36,0.669643035983132,"Oncology >> M14-239","   M14-239"
"M14-239 South Korea MSL Engaged","MSL Window","South Korea","Overall","M14-239","Overall",NA,NA,-0.703405683896009,0.453016248142556,14,36,0.494896967820479,"Oncology >> M14-239","   M14-239"
"M14-239 Spain CRA Engaged","CRA Window","Spain","Overall","M14-239","Overall",NA,NA,-0.18504764540294,0.206033282216193,14,36,0.83106468649696,"Oncology >> M14-239","   M14-239"
"M14-239 Spain MSL Engaged","MSL Window","Spain","Overall","M14-239","Overall",NA,NA,-0.0773996118817134,0.324179509598542,14,36,0.925519930937506,"Oncology >> M14-239","   M14-239"
"M14-239 Taiwan CRA Engaged","CRA Window","Taiwan","Overall","M14-239","Overall",NA,NA,-0.502781685207334,0.337991342753659,14,36,0.604845826772554,"Oncology >> M14-239","   M14-239"
"M14-239 Taiwan MSL Engaged","MSL Window","Taiwan","Overall","M14-239","Overall",NA,NA,-0.11708512730804,0.465173296104902,14,36,0.889509468393814,"Oncology >> M14-239","   M14-239"
"M14-239 United Kingdom CRA Engaged","CRA Window","United Kingdom","Overall","M14-239","Overall",NA,NA,-0.458930901513854,0.299823793321471,14,36,0.631958910794898,"Oncology >> M14-239","   M14-239"
"M14-239 United Kingdom MSL Engaged","MSL Window","United Kingdom","Overall","M14-239","Overall",NA,NA,-0.862145176831703,0.505466047907383,14,36,0.422255297777035,"Oncology >> M14-239","   M14-239"
"M14-239 United States of America CRA Engaged","CRA Window","United States of America","Overall","M14-239","Overall",NA,NA,-0.142356199067707,0.541026155161767,14,36,0.867312265637624,"Oncology >> M14-239","   M14-239"
"M14-239 United States of America MSL Engaged","MSL Window","United States of America","Overall","M14-239","Overall",NA,NA,1.42123452159382,0.677662584768336,14,36,4.14223095864473,"Oncology >> M14-239","   M14-239"
"M16-191 CRA Engaged","CRA Window","Overall","Overall","M16-191","Overall",NA,NA,0.440821304325305,0.143683519173466,10,34,1.55398298749141,"Oncology >> M16-191","   M16-191"
"M16-191 MSL Engaged","MSL Window","Overall","Overall","M16-191","Overall",NA,NA,0.0640554413182816,0.161664398061535,10,34,1.06615150596798,"Oncology >> M16-191","   M16-191"
"M16-191 Italy MSL Engaged","MSL Window","Italy","Overall","M16-191","Overall",NA,NA,0.794383375457248,0.814041688241026,10,34,2.21307593904428,"Oncology >> M16-191","   M16-191"
"M16-191 Japan CRA Engaged","CRA Window","Japan","Overall","M16-191","Overall",NA,NA,-0.40917077017726,0.469796094807124,10,34,0.664200796948972,"Oncology >> M16-191","   M16-191"
"M16-191 Japan MSL Engaged","MSL Window","Japan","Overall","M16-191","Overall",NA,NA,0.372911172714022,0.538586792387512,10,34,1.45195536085037,"Oncology >> M16-191","   M16-191"
"M16-191 Spain CRA Engaged","CRA Window","Spain","Overall","M16-191","Overall",NA,NA,-0.243249624984375,0.652191384130702,10,34,0.784075764440164,"Oncology >> M16-191","   M16-191"
"M16-191 Spain MSL Engaged","MSL Window","Spain","Overall","M16-191","Overall",NA,NA,1.3558065317832,0.730395550582214,10,34,3.87988894880354,"Oncology >> M16-191","   M16-191"
"M16-191 Turkey CRA Engaged","CRA Window","Turkey","Overall","M16-191","Overall",NA,NA,-0.301431944986397,0.515004694878665,10,34,0.739758168893836,"Oncology >> M16-191","   M16-191"
"M16-191 Turkey MSL Engaged","MSL Window","Turkey","Overall","M16-191","Overall",NA,NA,0.397141988222684,0.687700651535039,10,34,1.48756713207006,"Oncology >> M16-191","   M16-191"
"M16-191 United States of America CRA Engaged","CRA Window","United States of America","Overall","M16-191","Overall",NA,NA,-0.297486335766733,0.45276087013881,10,34,0.742682731341534,"Oncology >> M16-191","   M16-191"
"M16-191 United States of America MSL Engaged","MSL Window","United States of America","Overall","M16-191","Overall",NA,NA,1.02416725654299,0.486675211212283,10,34,2.78477549116073,"Oncology >> M16-191","   M16-191"
"M18-868 CRA Engaged","CRA Window","Overall","Overall","M18-868","Overall",NA,NA,-0.00310882628545543,0.0610411026971813,30,26,0.996896001111173,"Oncology >> M18-868","   M18-868"
"M18-868 MSL Engaged","MSL Window","Overall","Overall","M18-868","Overall",NA,NA,0.139531972005575,0.0660259126666938,30,26,1.14973556448231,"Oncology >> M18-868","   M18-868"
"M18-868 Australia CRA Engaged","CRA Window","Australia","Overall","M18-868","Overall",NA,NA,-0.731584930008287,0.772122714953169,30,26,0.481145803029343,"Oncology >> M18-868","   M18-868"
"M18-868 Australia MSL Engaged","MSL Window","Australia","Overall","M18-868","Overall",NA,NA,0.157733475809732,0.529778121071851,30,26,1.17085409217924,"Oncology >> M18-868","   M18-868"
"M18-868 Austria CRA Engaged","CRA Window","Austria","Overall","M18-868","Overall",NA,NA,-0.0574042659354496,0.34505410870844,30,26,0.944212279339002,"Oncology >> M18-868","   M18-868"
"M18-868 Austria MSL Engaged","MSL Window","Austria","Overall","M18-868","Overall",NA,NA,0.619810438528819,0.401430678319334,30,26,1.85857569410874,"Oncology >> M18-868","   M18-868"
"M18-868 Brazil CRA Engaged","CRA Window","Brazil","Overall","M18-868","Overall",NA,NA,-0.0933586990335835,0.444922200768098,30,26,0.910866714680523,"Oncology >> M18-868","   M18-868"
"M18-868 Brazil MSL Engaged","MSL Window","Brazil","Overall","M18-868","Overall",NA,NA,0.502088377680423,0.570678199184863,30,26,1.65216802120881,"Oncology >> M18-868","   M18-868"
"M18-868 China CRA Engaged","CRA Window","China","Overall","M18-868","Overall",NA,NA,-0.0903865891713777,0.225449856465956,30,26,0.913577937656869,"Oncology >> M18-868","   M18-868"
"M18-868 China MSL Engaged","MSL Window","China","Overall","M18-868","Overall",NA,NA,-0.155971079016482,0.322125277431473,30,26,0.85558393434207,"Oncology >> M18-868","   M18-868"
"M18-868 France CRA Engaged","CRA Window","France","Overall","M18-868","Overall",NA,NA,-0.292026196387312,0.481941804723294,30,26,0.746748973591789,"Oncology >> M18-868","   M18-868"
"M18-868 France MSL Engaged","MSL Window","France","Overall","M18-868","Overall",NA,NA,0.0733237101366084,0.48024269737844,30,26,1.07607881816181,"Oncology >> M18-868","   M18-868"
"M18-868 Germany CRA Engaged","CRA Window","Germany","Overall","M18-868","Overall",NA,NA,-1.17502300666453,0.691395978616458,30,26,0.308811874875084,"Oncology >> M18-868","   M18-868"
"M18-868 Germany MSL Engaged","MSL Window","Germany","Overall","M18-868","Overall",NA,NA,1.65288729433738,0.657012905045101,30,26,5.22203563536524,"Oncology >> M18-868","   M18-868"
"M18-868 Italy CRA Engaged","CRA Window","Italy","Overall","M18-868","Overall",NA,NA,-1.46102678687458,0.386607604579083,30,26,0.231997939951516,"Oncology >> M18-868","   M18-868"
"M18-868 Italy MSL Engaged","MSL Window","Italy","Overall","M18-868","Overall",NA,NA,-0.283829532459455,0.385706524770129,30,26,0.752894977922736,"Oncology >> M18-868","   M18-868"
"M18-868 Japan CRA Engaged","CRA Window","Japan","Overall","M18-868","Overall",NA,NA,-0.134509875632701,0.249066924345797,30,26,0.874144246106443,"Oncology >> M18-868","   M18-868"
"M18-868 Japan MSL Engaged","MSL Window","Japan","Overall","M18-868","Overall",NA,NA,-0.112877763559446,0.364804106718407,30,26,0.893259842346474,"Oncology >> M18-868","   M18-868"
"M18-868 Netherlands CRA Engaged","CRA Window","Netherlands","Overall","M18-868","Overall",NA,NA,-0.392508862833523,0.395289800876769,30,26,0.675360360719614,"Oncology >> M18-868","   M18-868"
"M18-868 Netherlands MSL Engaged","MSL Window","Netherlands","Overall","M18-868","Overall",NA,NA,-1.1758433929005,0.67499047727375,30,26,0.308558633755398,"Oncology >> M18-868","   M18-868"
"M18-868 South Korea CRA Engaged","CRA Window","South Korea","Overall","M18-868","Overall",NA,NA,-0.213733623673924,0.707237480015175,30,26,0.807563472165136,"Oncology >> M18-868","   M18-868"
"M18-868 South Korea MSL Engaged","MSL Window","South Korea","Overall","M18-868","Overall",NA,NA,-1.48616924379607,0.814071264312806,30,26,0.226237658988702,"Oncology >> M18-868","   M18-868"
"M18-868 Spain CRA Engaged","CRA Window","Spain","Overall","M18-868","Overall",NA,NA,-0.788892860499407,0.326291808975032,30,26,0.454347543036947,"Oncology >> M18-868","   M18-868"
"M18-868 Spain MSL Engaged","MSL Window","Spain","Overall","M18-868","Overall",NA,NA,-0.718212280593814,0.400421986108485,30,26,0.487623210693335,"Oncology >> M18-868","   M18-868"
"M18-868 Taiwan CRA Engaged","CRA Window","Taiwan","Overall","M18-868","Overall",NA,NA,-0.582149082497733,0.364915917815991,30,26,0.558696390820441,"Oncology >> M18-868","   M18-868"
"M18-868 Taiwan MSL Engaged","MSL Window","Taiwan","Overall","M18-868","Overall",NA,NA,-0.814394407062473,0.505768473192295,30,26,0.442907467795655,"Oncology >> M18-868","   M18-868"
"M18-868 Turkey CRA Engaged","CRA Window","Turkey","Overall","M18-868","Overall",NA,NA,-0.627972813933552,0.35993135588823,30,26,0.533672558763422,"Oncology >> M18-868","   M18-868"
"M18-868 Turkey MSL Engaged","MSL Window","Turkey","Overall","M18-868","Overall",NA,NA,-0.242266057804382,0.54538622597604,30,26,0.784847335012239,"Oncology >> M18-868","   M18-868"
"M18-868 United Kingdom CRA Engaged","CRA Window","United Kingdom","Overall","M18-868","Overall",NA,NA,-1.17862961725481,0.857126880398849,30,26,0.307700116741196,"Oncology >> M18-868","   M18-868"
"M18-868 United Kingdom MSL Engaged","MSL Window","United Kingdom","Overall","M18-868","Overall",NA,NA,0.975347639796785,0.864779091106853,30,26,2.65208902243297,"Oncology >> M18-868","   M18-868"
"M18-868 United States of America CRA Engaged","CRA Window","United States of America","Overall","M18-868","Overall",NA,NA,-0.443992677446292,0.434500943895054,30,26,0.641470118009513,"Oncology >> M18-868","   M18-868"
"M18-868 United States of America MSL Engaged","MSL Window","United States of America","Overall","M18-868","Overall",NA,NA,-0.358493816456681,0.478216272413504,30,26,0.698727946439761,"Oncology >> M18-868","   M18-868"
"M19-063 CRA Engaged","CRA Window","Overall","Overall","M19-063","Overall",NA,NA,0.277500206777779,0.0557597286098247,12,22,1.3198263920545,"Oncology >> M19-063","   M19-063"
"M19-063 MSL Engaged","MSL Window","Overall","Overall","M19-063","Overall",NA,NA,0.0511159990774559,0.0596019379962706,12,22,1.0524449688482,"Oncology >> M19-063","   M19-063"
"M19-063 Australia CRA Engaged","CRA Window","Australia","Overall","M19-063","Overall",NA,NA,1.17593457223024,0.903140280269944,12,22,3.24117063688939,"Oncology >> M19-063","   M19-063"
"M19-063 Brazil CRA Engaged","CRA Window","Brazil","Overall","M19-063","Overall",NA,NA,0.633474294152145,0.89729423414806,12,22,1.88414529591057,"Oncology >> M19-063","   M19-063"
"M19-063 Canada CRA Engaged","CRA Window","Canada","Overall","M19-063","Overall",NA,NA,0.979895177590871,0.910934534195445,12,22,2.66417696184478,"Oncology >> M19-063","   M19-063"
"M19-063 China CRA Engaged","CRA Window","China","Overall","M19-063","Overall",NA,NA,0.828680195491642,0.850348362174383,12,22,2.29029400432081,"Oncology >> M19-063","   M19-063"
"M19-063 Czechia CRA Engaged","CRA Window","Czechia","Overall","M19-063","Overall",NA,NA,0.75974525335157,0.87690139621922,12,22,2.13773157117297,"Oncology >> M19-063","   M19-063"
"M19-063 France CRA Engaged","CRA Window","France","Overall","M19-063","Overall",NA,NA,0.308510558973089,0.906648675676452,12,22,1.36139588441421,"Oncology >> M19-063","   M19-063"
"M19-063 Germany CRA Engaged","CRA Window","Germany","Overall","M19-063","Overall",NA,NA,0.648378807525235,0.866229036126358,12,22,1.91243788455151,"Oncology >> M19-063","   M19-063"
"M19-063 Greece CRA Engaged","CRA Window","Greece","Overall","M19-063","Overall",NA,NA,0.562418694178331,0.907481993779629,12,22,1.7549119666002,"Oncology >> M19-063","   M19-063"
"M19-063 Israel CRA Engaged","CRA Window","Israel","Overall","M19-063","Overall",NA,NA,0.964115991837217,0.875141333779735,12,22,2.62246834805551,"Oncology >> M19-063","   M19-063"
"M19-063 Italy CRA Engaged","CRA Window","Italy","Overall","M19-063","Overall",NA,NA,0.852687568124583,0.918372478466036,12,22,2.34594326946361,"Oncology >> M19-063","   M19-063"
"M19-063 Japan CRA Engaged","CRA Window","Japan","Overall","M19-063","Overall",NA,NA,1.03252686987153,0.862957313169757,12,22,2.8081527136045,"Oncology >> M19-063","   M19-063"
"M19-063 South Korea CRA Engaged","CRA Window","South Korea","Overall","M19-063","Overall",NA,NA,0.591883441793296,0.879411971032869,12,22,1.80738932427564,"Oncology >> M19-063","   M19-063"
"M19-063 Spain CRA Engaged","CRA Window","Spain","Overall","M19-063","Overall",NA,NA,0.898459240834253,0.87783235583025,12,22,2.45581637309415,"Oncology >> M19-063","   M19-063"
"M19-063 Taiwan CRA Engaged","CRA Window","Taiwan","Overall","M19-063","Overall",NA,NA,0.43314686103686,0.879098493450616,12,22,1.54210267886965,"Oncology >> M19-063","   M19-063"
"M19-063 United Kingdom CRA Engaged","CRA Window","United Kingdom","Overall","M19-063","Overall",NA,NA,0.885332374727993,0.918113182387691,12,22,2.42378986411556,"Oncology >> M19-063","   M19-063"
"M19-063 United States of America CRA Engaged","CRA Window","United States of America","Overall","M19-063","Overall",NA,NA,0.788434501711938,0.853054206814701,12,22,2.19994971153963,"Oncology >> M19-063","   M19-063"
"M19-753 CRA Engaged","CRA Window","Overall","Overall","M19-753","Overall",NA,NA,0.650704662841557,0.2684374691122,24,42,1.91689111514995,"Oncology >> M19-753","   M19-753"
"M19-753 MSL Engaged","MSL Window","Overall","Overall","M19-753","Overall",NA,NA,-0.155564669128988,0.264051055469516,24,42,0.855931722780111,"Oncology >> M19-753","   M19-753"
"M19-753 Bulgaria CRA Engaged","CRA Window","Bulgaria","Overall","M19-753","Overall",NA,NA,-0.547368107717177,0.574088516009793,24,42,0.578470280112608,"Oncology >> M19-753","   M19-753"
"M19-753 Bulgaria MSL Engaged","MSL Window","Bulgaria","Overall","M19-753","Overall",NA,NA,-0.752872659914179,0.592329519546907,24,42,0.471011551440925,"Oncology >> M19-753","   M19-753"
"M19-753 United States of America CRA Engaged","CRA Window","United States of America","Overall","M19-753","Overall",NA,NA,0.208708939216349,0.709186510749232,24,42,1.23208633432225,"Oncology >> M19-753","   M19-753"
"M19-753 United States of America MSL Engaged","MSL Window","United States of America","Overall","M19-753","Overall",NA,NA,-0.882917408434284,0.768884593054223,24,42,0.413574583966412,"Oncology >> M19-753","   M19-753"
"M20-178 CRA Engaged","CRA Window","Overall","Overall","M20-178","Overall",NA,NA,0.299569797956163,0.124237465541977,15,40,1.34927822045193,"Oncology >> M20-178","   M20-178"
"M20-178 MSL Engaged","MSL Window","Overall","Overall","M20-178","Overall",NA,NA,0.146794620583682,0.130217108607044,15,40,1.15811608539746,"Oncology >> M20-178","   M20-178"
"M20-178 Israel CRA Engaged","CRA Window","Israel","Overall","M20-178","Overall",NA,NA,0.250844249213571,0.654453088797898,15,40,1.28510991186367,"Oncology >> M20-178","   M20-178"
"M20-178 Italy CRA Engaged","CRA Window","Italy","Overall","M20-178","Overall",NA,NA,1.02856179581766,0.49042382678803,15,40,2.79704022561839,"Oncology >> M20-178","   M20-178"
"M20-178 Italy MSL Engaged","MSL Window","Italy","Overall","M20-178","Overall",NA,NA,1.19010279019863,0.533412590876338,15,40,3.2874191044793,"Oncology >> M20-178","   M20-178"
"M20-178 Japan CRA Engaged","CRA Window","Japan","Overall","M20-178","Overall",NA,NA,0.722462076260792,0.495272803412305,15,40,2.05949761379629,"Oncology >> M20-178","   M20-178"
"M20-178 Japan MSL Engaged","MSL Window","Japan","Overall","M20-178","Overall",NA,NA,-0.0280476274287945,0.458649305438451,15,40,0.972342055546398,"Oncology >> M20-178","   M20-178"
"M20-178 Poland CRA Engaged","CRA Window","Poland","Overall","M20-178","Overall",NA,NA,0.0921010502385401,0.527198360660952,15,40,1.09647561560538,"Oncology >> M20-178","   M20-178"
"M20-178 Poland MSL Engaged","MSL Window","Poland","Overall","M20-178","Overall",NA,NA,0.360618394400799,0.680871600793166,15,40,1.43421605156223,"Oncology >> M20-178","   M20-178"
